filename,Quarter,Question,Question_cleaned,Analyst_Bank,Response,Response_cleaned,Executive
4q23-earnings-call-remarks.pdf,4Q23," Morning. Yeah. Hi, guys. So, most of my questions have been answered, but just maybe going back to NII. You say it will grow again in the second half of the planning period. Am I right in just assuming that's the second half of 2025? So, i.e. kind of NII should decline three to early 2025? And then secondly, you know, one of your peers in the US said that deposit mix changes were kind of ending. Is that what you're seeing as well? And could you maybe just clarify the wider international business, what's going on with deposit mix changes there or what you expect going forward? Thanks.That's very clear. Thank you.",['sure hey tom so terms nii yeah see recovery coming mid 2025 thats correct thats right read so know again given pricing rate reductions know whether come think know different views whether come 12 months 18 months running models definitely rate reductions see stability know 2025 sure stability corresponds well think would pick-up loan volumes loan revenues overall top of course funding efficiencies talked length comments really start accelerate recovery nii latter part second half effectively three-year planning cycle terms deposit mix effects absolutely seen tapering us started seeing even last quarter even 3q seeing continue taper still seeing little bit that though theres spillover higher rates non-us dollar currencies particular switzerland so still seeing bit deposit mix shifts sort price less outlook know get beyond 1q terms looks across think us – seen stability first time since 4q 2021 net deposit inflows thats good apac actually seen good deposit inflows also least given win-back so theres impact well switzerland seeing bit slightly downward move terms deposit inflows so give sense sort deposit volume see across spectrum'],KBW," Sure. Hey, Tom. So, in terms of NII, yeah, we see the recovery coming from more mid 2025. So that's correct, that's the right read. So, you know, again, just given how we're pricing in rate reductions, you know, whether they come, I think as you know the different views. But whether they come over 12 months or 18 months, we're running our models, but we definitely have rate reductions before we see stability, you know, into 2025 for sure. And then that stability then corresponds as well with what we think would be a pick-up in loan volumes and loan revenues overall on top of, of course, the funding efficiencies that I talked about at length during my comments that really start to accelerate the recovery in NII in the latter part of the or the second half effectively of the three-year planning cycle. In terms of deposit mix effects, absolutely. We've seen a tapering in the US. We started seeing even last quarter, even in 3Q, we're seeing that continue to taper. Still seeing a little bit of that, though, where there's spillover and higher rates in some of the non-US dollar currencies in particular in Switzerland. So, we're still seeing a bit of deposit mix shifts, but we sort of price them more or less out of our outlook, you know, once we get beyond 1Q. And in terms of how that looks across I think the US, we're now – we've seen stability first time since 4Q 2021 that we've had net deposit inflows so that's good. In APAC, we've actually seen some good deposit inflows also not least just given win-back. So, there's that impact as well. And in Switzerland, we're seeing a bit of a slightly downward move in terms of deposit inflows. So, just to give you a sense of sort of the deposit volume as I see it across the spectrum.",['morning yeah hi guys so questions answered maybe going back nii say grow second half planning period right assuming thats second half 2025 so ie kind nii decline three early 2025 secondly know one peers us said deposit mix changes kind ending seeing well could maybe clarify wider international business whats going deposit mix changes expect going forward thanksthats clear thank you'],['Todd Tuckner']
4q23-earnings-call-remarks.pdf,4Q23,"Fantastic. Thanks for taking my questions. So, the first one, on capital. I'm really trying to square your RWA guidance with how you feel about buybacks. So, looking at that equation, you know, that $510 billion on RWAs, obviously quite low versus consensus. But if you take consensus capital of, say, $80 billion, $81 billion, then you are looking at about 15.8% CET1 ratio. So, we even get to the conclusion that your buyback potential is quite a lot higher than what you've indicated or maybe your expectation for CET1 capital is maybe materially lower than $81 billion. So, I just wanted to see how you feel about that. And then the second question is on the NII guidance that you've given. Obviously, we've drill down into the deposit mix shift there. But you’ve noted that one of your competitors are also one of the big drivers there has been deleveraging of Lombard loans and I wanted to see if that was actually a big driver for yourselves as well and how this has impacted your thoughts on NII for this year and going forward?",['yeah thanks thanks that andrew so take – second one no seeing – mean deleveraging highlighted prior quarters seeing major factor guidance point around impacts resource optimization highlighted particular around lombard deleveraging pricing significant degree guidance trying pick first point were sorry trying square – rwa levels terms informs way want think share buybacks want understand point repeat them'],Société Génerale,"Yeah. Thanks. Thanks for that, Andrew. So, I'll take – on the second one, no, we're not seeing – I mean, we've had some deleveraging that we've highlighted in prior quarters but we're not seeing that as a major factor in our guidance at this point other than around the impacts from the resource optimization that I've highlighted. But in particular around Lombard deleveraging, we're not pricing that to any significant degree into our guidance. And I was just trying to pick up on your first point where you were, sorry, you were trying to square if – where the RWA levels are in terms of how that informs the way you want to think about share buybacks? I just want to understand your point if you can repeat them.",['fantastic thanks taking questions so first one capital really trying square rwa guidance feel buybacks so looking equation know $510 billion rwas obviously quite low versus consensus take consensus capital of say $80 billion $81 billion looking 158% cet1 ratio so even get conclusion buyback potential quite lot higher indicated maybe expectation cet1 capital maybe materially lower $81 billion so wanted see feel that second question nii guidance given obviously drill deposit mix shift there you’ve noted one competitors also one big drivers deleveraging lombard loans wanted see actually big driver well impacted thoughts nii year going forward'],['Todd Tuckner']
4q23-earnings-call-remarks.pdf,4Q23," Yes. So, let’s say we’re taking that consensus of $81 billion CET1 capital, you’ve indicated $510 billion on RWA. So, that would be 15.9% CET1 ratio. So, actually it is quite a lot of buffer, maybe $5 billion or so above $5.5 billion buybacks that you might be pointing towards for 2026. So, you know, there’s either a lot more capacity for you to actually push up your buybacks there or maybe you’re thinking that CET1 capital might be a bit lower than what consensus think. So, I just want to see what you think about it. Great. Thanks.",['yeah think – okay clear so yeah think terms cet1 capital calculations sure squares model one baseline scenario think fair say that know generate go 2026 extent able generate returns expect generate end 2026 sufficient capacity sergio said able undertake much share buybacks had fact pre-acquisition levels so think know comment specifically whether cet1 number number consider one scenario think fair say share buyback capacity naturally hit targets set out'],Société Générale,"Yeah, I think – okay. Clear. So, yeah, I think in terms of your CET1 capital calculations, I'm not sure that squares with how we model under one baseline scenario. But I think it's fair to say that, you know, if we generate as we go out to 2026, the extent to which we're able to generate the returns that we expect to generate at the end of 2026, that there will be sufficient capacity, as Sergio said, to be able to undertake as much share buybacks as we had, in fact, more so than pre-acquisition levels. So, I think, you know, I won't comment specifically on whether your CET1 number is the same number we consider under one scenario but I think it's fair to say that there is share buyback capacity naturally if we hit these targets that we've set out.",['yes so let’s say we’re taking consensus $81 billion cet1 capital you’ve indicated $510 billion rwa so would 159% cet1 ratio so actually quite lot buffer maybe $5 billion $55 billion buybacks might pointing towards 2026 so know there’s either lot capacity actually push buybacks maybe you’re thinking cet1 capital might bit lower consensus think so want see think it great thanks'],['Todd Tuckner']
4q23-earnings-call-remarks.pdf,4Q23,"Yes. Morning. I have two questions, please. Two on Wealth Management. The first one would be on your pre-tax profit margin targets in the US. You're targeting mid-teens by 2026 and still significantly below what your US peers are doing. So, I wanted to know what kind of levers you can pull through to have this convergence towards the profitability levels that we are seeing of the US peers. And the second one will be on the net inflow that you are targeting. Is there any geographies where you see the most potential or where you are the most excited about where you – where the CS merger is bringing new capabilities and new outlook? Thank you.Thank you.",['yeah thanks nicolas so – look pre-tax profit know laid out think sergio prepared comments mine response question earlier know building back mid- teens work described think quite important point time getting think appropriate level given know now stage have know options consider beyond narrow gap further thats certainly plan so know little bit walk run wanted clear we know things think need happen us business we’re going next three years set us success able sort then stage drive greater returns narrow gap beyond 2026 terms geographies gwm excited about mean top talked before certainly places become really meaningful excited many places cs integration brings bear wealth but know comes minor places where meaningfully change particular region given maybe focus different client segments maybe exited so two examples come mind would brazil former terms client segment focused on another australia exited affluent practice many years ago opportunity inherit business australia aligned way ib australia quite exciting business more know high net worth ultra bread butter so two examples where different reasons excites us terms acquisition'],Kepler Chevreux," Yeah. Thanks, Nicolas. So, on the – look, on the pre-tax profit, you know, as we've laid out, I think Sergio in his prepared comments and mine in response to a question earlier, you know, we're building back to mid- teens through the work that we've described, which we think is quite important at that point in time, getting to what we think is an appropriate level given, you know, where we are now. Then at that stage, we have, you know, options to consider beyond that to narrow the gap further, and that's certainly the plan. So, you know, it's a little bit of walk before we run and we wanted to just be clear that we, you know, the things that we think that need to happen in the US business that we’re going to do over the next three years will set us up for success and being able to sort of then, at that stage, drive greater returns and narrow the gap further beyond 2026. In terms of the geographies in GWM that we're excited about, I mean, just off the top, and I've talked about this before, but certainly places where we become really meaningful, we're excited about many places that the CS integration brings to bear on Wealth. But, you know, when it comes to minor places where, meaningfully, change is what we had in the particular region just given maybe a focus on different client segments, maybe we exited. So, two examples come to mind would be Brazil, more on the former in terms of the client segment we focused on. Another is Australia where we exited, again more of an affluent practice that we had many years ago, and we have an opportunity now to inherit a business in Australia aligned, by the way, with the IB in Australia which is quite exciting. And that business is more, you know, the high net worth and the ultra that is our bread and butter. So, two examples where, and for different reasons of what excites us in terms of the acquisition.",['yes morning two questions please two wealth management first one would pre-tax profit margin targets us targeting mid-teens 2026 still significantly us peers doing so wanted know kind levers pull convergence towards profitability levels seeing us peers second one net inflow targeting geographies see potential excited – cs merger bringing new capabilities new outlook thank youthank you'],['Todd Tuckner']
4q23-earnings-call-remarks.pdf,4Q23,,[''],HSBC,,[''],[]
4q24-earnings-call-remarks.pdf,4Q24,"Yeah. Good morning, everybody. So on integration, on the one hand, you ran ahead of plan in 2024, clearly, the RoCET1 has ended up much better than expected, but on the other hand, you're also guiding to around an extra 1 billion in cumulative integration cost by year end 2026 with an unchanged exit rate on returns. So, I guess, to what extent can we characterize this? Is it essentially the easy part of the integration has now come to an end and now the hard work on decommissioning and data integration begins, i.e. have we seen, have we sort of front loaded the integration tailwinds or is there still scope to outperform here over the next couple of years? And then second, on capital, you have the caveats on the buyback target that this is on the basis of no material and immediate change in the current capital regime. What's your assessment of the likelihood that such changes could be both material and immediate, versus the potential for them being material, but with a long phase in or smaller than expected, but with immediate applicability? And what is your best sense on when we might get final clarity and resolution on this topic? Sergio, I think you mentioned earlier that the public consultation begins in May. Thank you.Okay. Thanks very much.",['let pick second question pass todd so think terms of know caveating capital returns quite consistent previous language know being know staying 14% delivering financial plans also reducing risk execution integration sense know want remind massive migration data going go 2025 creates potential operational risk prudent also look share buybacks said that still confident able that now know visibility respect things going develop publicly presented have know continue say us appropriate speculate outcome and know engage till last minutes make sure whatever proposal put place reflecting concerns topics raised remarks chris first one point things no – change reflective consider more complex versus less complex important note that know developed view year back seen low multiplier look 13 billion cost achieve versus gross cost saves anticipated still even 14 billion low multiplier seen light important highlight changes invited certain assumptions modeled year ago saw changes highlighted comments earlier also importantly identified incremental opportunities worked integration unlock additional shareholder value thats taken incremental cost achieve that'],Goldman Sachs,"Let me pick up the second question and then I'll pass it to Todd. So, I think in terms of, you know, the caveating on our capital returns is quite consistent with previous language. You know, being, you know, staying at 14%, delivering on our financial plans, but also reducing the risk of the execution of the integration. So in that sense, you know, I just want to remind that the massive migration of data we're going to go through in 2025 creates potential operational risk. So we have to be prudent about how we also look at share buybacks. Having said that, I'm still confident that we will be able to do that. Now, you know, I have no more visibility than you have in respect of how things are going to develop other than what is publicly presented. I have, you know, I can continue to say that it is for us not appropriate to speculate on any outcome. And, you know, so we will engage till the last minutes to make sure that whatever proposal is put on the place is reflecting of the concerns and topics that I raised in my remarks. And Chris, on the first one, just to point out a few things that no, it's not – the change is not reflective of what we consider to be more, more complex versus less complex. Important to note that, you know, when we developed this view a year back, this was seen as a very low multiplier when you look at 13 billion of cost to achieve versus the gross cost saves that we anticipated. And we're still even with 14 billion at a very low multiplier. And so it should be seen in that light, but it's important to highlight that the changes were invited by certain assumptions we modeled a year ago and we saw changes which I highlighted in my comments earlier. But also importantly, we've identified incremental opportunities as we've worked through the integration to unlock additional shareholder value, and that's taken some incremental cost to achieve that.",['yeah good morning everybody integration one hand ran ahead plan 2024 clearly rocet1 ended much better expected hand also guiding around extra 1 billion cumulative integration cost year end 2026 unchanged exit rate returns so guess extent characterize this essentially easy part integration come end hard work decommissioning data integration begins ie seen sort front loaded integration tailwinds still scope outperform next couple years second capital caveats buyback target basis material immediate change current capital regime whats assessment likelihood changes could material immediate versus potential material long phase smaller expected immediate applicability best sense might get final clarity resolution topic sergio think mentioned earlier public consultation begins may thank youokay thanks much'],"['Todd Tuckner', 'Sergio P. Ermotti']"
4q24-earnings-call-remarks.pdf,4Q24,"Sorry. Yeah. Thank you much for taking my question. Two questions, please. On the first one coming back to the too big to fail was, I mean, you stressed a few times the potential impact on your return currently, on your current assumptions based on 14%. I know there's a lot of uncertainty, but do you think considering depending on the outcome, you will have room to offset your ROE dilution for more capital requirements? And then thank you on the US wealth management operation, a few details here. I'm just wondering obviously you talked about improving the performance of the US operations a few times before. So what will be different this time that this will work out? Thank you very much.Thank you.",['thank you anke unfortunately mentioned before easy fixes potential offset table already planned communicated easy fixes low hanging fruits whatever comes top plans dilutive toddhi anke know look terms whats different wanted highlight things demonstrate initiatives undertaking plans help us chip away know realistic terms think margins mid-term comprehensive way that silver bullet theres one thing say thats going effectively transform pre-tax margin think heard say sergio alluded opening focused actually across various levers implementing all theyre know collective going contribute improving efficiency business say thats focus thats look thats outcome looking drive'],RBC,"Thank you, Anke. Unfortunately, as I mentioned before, there is no easy fixes and there is no potential offset on the table that is not already planned and communicated. So no easy fixes, no low hanging fruits. Whatever comes is on top of our plans, and it will be dilutive. Todd?Hi, Anke. You know, look, in terms of what's different, we wanted to highlight the things that we're doing now and demonstrate the initiatives we're undertaking and the plans that we have that will help us chip away. You know, we're being realistic in terms of what we think the margins can be over the mid-term, and we have a very comprehensive way at that. There is no silver bullet where there's one thing where you say that's going to effectively transform the pre-tax margin. But what I think you heard me say, and Sergio alluded to in his opening, is that we're very focused to actually across these various levers. We're implementing them all. And they're, you know, in the collective, we're going to contribute to improving the efficiency of the business. So I'd say that's our focus and that's where we look, that's the outcome we're looking to drive.",['sorry yeah thank much taking question two questions please first one coming back big fail was mean stressed times potential impact return currently current assumptions based 14% know theres lot uncertainty think considering depending outcome room offset roe dilution capital requirements thank us wealth management operation details here wondering obviously talked improving performance us operations times before different time work out thank muchthank you'],"['Todd Tuckner', 'Sergio P. Ermotti']"
4q24-earnings-call-remarks.pdf,4Q24,"Yeah. Morning. Thank you. Two questions, please. Firstly, just to sort of revenue in the quarter, the capital markets growth. So ECM and DCM was a bit less than some of the peer groups, 11% year-on-year. I just wondered if there's any mix reasons for that or if there's any sort of delay still in Credit Suisse teams becoming fully productive. So just a question on capital markets revenues. And then second question is on the foreign subsidiaries topic. It sounds like you've reduced the UBS Americas CET1 ratio to around 20% from the previous 27%. In the past, you've run that anywhere from 14% to 22%. Is it realistic to think about going back into the mid to high teens in that subsidiary on a, say, five-year view?Okay. Thank you.",['hi jeremy second one targeting acknowledge capital repatriation cet1 capital ihc come significantly targeting lower cet1 capital ratio say upper teens level like-for-like basis swiss standards thats line 13% 15% cet1 capital ratio addresses that ib question – point dcm clearly underweight versus peers seeing manifest the performance ecm highlighted know building timing pipeline build likely yield payback later 2025 2026'],BNP Paribas,"Hi, Jeremy. Just on the second one. So we are targeting and as you acknowledge from the capital repatriation, the CET1, capital in the IHC has come down significantly. We are targeting a lower CET1 capital ratio, say, in the upper teens level, but on a like-for-like basis under the Swiss standards, that's more in line with the 13% to 15% CET1 capital ratio. So that addresses that. On the IB question, I'll – just to point out on DCM, clearly, we're underweight versus peers. So you're seeing that manifest in the, in our performance. In ECM, as I highlighted, you know, we're building, but the timing of our pipeline build is likely to yield more payback later in 2025 into 2026.",['yeah morning thank you two questions please firstly sort revenue quarter capital markets growth ecm dcm bit less peer groups 11% year-on-year wondered theres mix reasons theres sort delay still credit suisse teams becoming fully productive question capital markets revenues second question foreign subsidiaries topic sounds like reduced ubs americas cet1 ratio around 20% previous 27% past run anywhere 14% 22% realistic think going back mid high teens subsidiary a say five-year viewokay thank you'],['Todd Tuckner']
4q24-earnings-call-remarks.pdf,4Q24,"Yes, thanks for taking my question. I really only have question regarding the key slide 32. Sergio, I get the message don't get overexcited in terms of how capital would be repatriated and solve potentially a capital issue. But if I look at slide 32 and I got very excited when I saw the 13 billion, but clearly, it hasn't ended up in the parent bank. It has been further upstreamed. It looks like it. And I'm just trying to understand the rationale of the upstream and also trying to understand if there's room to downstream again, if necessary. And in that context and also trying to understand how much more capital is there in CS International? It should be something like 5 billion to 6 billion from what I calculate. And if there's any other subsidiaries that you would highlight, where there's room for potential further upstreaming into the parent going forward? So really just trying to square the process. I'm a little bit confused in that sense and if you could help me, I would really appreciate it.Sergio, just to add. I'm a bank analyst. I can get excited very quickly so just to put in context.And just on double leverage, how much of the 13 billion do you actually require for double leverage and how much do you allocate for payback to shareholders? So we just get an idea how much is potentially excess in the holding, if there's any.Thank you. Okay. And just on the 6 billion in the CS International, roughly 5 to 6 billion, is that correct, that's what's remaining?Thank you.",['thank you kian sorry really appreciate enthusiasm sorry started enthusiasm ended confused sense reiterate really some much low-hanging fruits here short fixes technicalities think todd explain now thats essentially situation quite coherent consistent saying planning capital know well ahead curve started plan 2026 targetswell don’t tell mekian think worth pointing that remember acquired credit suisse capital ratios parent bank were know distressed relative ubs ags fully applied capital ratio strength resilience capital ubs side also consider know equity double leverage credit suisse side inherited that pressure put know own given address pushing double leverage so know taking capital rebalancing capital former credit suisse subsidiaries in say uk us know parent fundamentally group level say part plan also helps alleviate pressure equity double leverage think thats important point mention thats made comment that know theres going onerous capital imposed parent bank going funded retention future profitsits – look amount repatriated theres significant part used support moving normalized level equity double leverage level significant portion it thank you kianyes highlighted comments well thats see know naturally function timing ensuring continue run positions entity get support regulator repatriate remaining capital entity transfer positions mentioned and know could leakage losses entity so know conservatively mentioned around 5 billion would come csi here'],JPMorgan,"Thank you, Kian. I'm sorry, and I really appreciate your enthusiasm. And I'm sorry that you started with an enthusiasm and then you ended up being confused. So in that sense, I can only reiterate that we don't really have some, so much low-hanging fruits here. There is no short fixes. There are technicalities that I think that Todd can explain you now, but that's essentially the situation. So we have been quite coherent and consistent in saying and planning for capital, you know, well ahead of the curve when we started to plan for the 2026 targets.Well don’t tell me.Kian, I think it's worth just pointing out that, remember, when we acquired Credit Suisse and the capital ratios at the parent bank were, you know, distressed relative to what the UBS AG's fully applied capital ratio was and the strength and resilience of our capital on the UBS side. Also to consider, you know, the equity double leverage that was there on the Credit Suisse side. And as we inherited that, the pressure it put, you know, on our own, just given what we had to address and pushing up that double leverage. So, you know, taking out the capital and rebalancing the capital from former Credit Suisse subsidiaries in, say, the UK and the US, you know, up to the parent and fundamentally at group level, as you say, has been part of the plan, but also helps to alleviate the pressure in the equity double leverage. And I think that's an important point to mention. And that's why we made the comment that, you know, if there's going to be onerous capital imposed on the parent bank, it's going to be funded with the retention of future profits.It's a – look, of that amount that we have repatriated, there's a significant part of it that is used to support moving to a more normalized level of equity double leverage level, a significant portion of it. Thank you, Kian.Yes, I highlighted that in my comments as well that that's what we see. You know, naturally, it's a function of timing and ensuring that we continue to run down the positions in that entity and get the support from the regulator to repatriate the remaining capital in that entity as we transfer our positions, as I mentioned. And, you know, there could be leakage between now and then if we have losses in the entity. So, you know, conservatively, I mentioned around 5 billion that would come from CSI from here.",['yes thanks taking question really question regarding key slide 32 sergio get message get overexcited terms capital would repatriated solve potentially capital issue look slide 32 got excited saw 13 billion clearly ended parent bank upstreamed looks like it trying understand rationale upstream also trying understand theres room downstream again necessary context also trying understand much capital cs international something like 5 billion 6 billion calculate theres subsidiaries would highlight theres room potential upstreaming parent going forward really trying square process little bit confused sense could help me would really appreciate itsergio add bank analyst get excited quickly put contextand double leverage much 13 billion actually require double leverage much allocate payback shareholders get idea much potentially excess holding theres anythank you okay 6 billion cs international roughly 5 6 billion correct thats whats remainingthank you'],"['Todd Tuckner', 'Sergio P. Ermotti']"
4q24-earnings-call-remarks.pdf,4Q24,"Yes. Hi. Good morning. Thank you for taking my questions. I have two. Going back to slide 31 on the Non- core deleveraging, how is it possible that, if I exclude op risk, which I understand is driven by a formula, that's fine. But on credit and market risk, capital risk came down by 42 billion since Q2 2023, and now you only plan to cut 7 billion in 2025. Why wouldn't we expect a faster deleveraging there given the market is still very supportive? And then secondly, thanks for all the additional detail on the GWM in the US. On the NII discussion in that division, which I look forward to the disclosure in Q1 - I guess having operating under a national charter other than Utah would help. But how quickly do you expect to get that license, please? Thank you.Got it. But is it fair to expect that, you know, three years longer, shorter?Understood. Thank you.Got it. Thank you.",['giulia credit market risk ambition terms levels taking down know think goes really point highlighted comments context underlying pbt see 2025 versus 2024 made comments that know positions point much smaller seen hedged times could – could transfer restrictions associated them ensure counterparty willing terminate could exotic security types bespoke features limit potential buyers lot issues get portfolio much smaller positions books thats going take know extensive amount work see know chip away progress lot the know big rocks larger positions generated significant rwa reduction also invited ability exit levels book value know going become farther less likely move forward think important understand context well rwa rundown terms second question national charter timing look working moving forward getting application in theres lot work done going work quickly get rolled enhance banking product offering mean standing still moment lot work respect also to know go live certainly license unlock certain product capabilities possible itgiulia think thats something continue update on want predict process working obviously also supervisors get that get license approved timeline something working actively on keep updated maybe add on non-core always said end day course really want take market credit risk overnight could probably find price it price well excess cost capital expected return would stupid trade constantly looking optimize shareholder interest wind asset really make sense create new capital cost well above expect deliver terms returns'],Morgan Stanley,"Giulia. So on the credit and market risk ambition in terms of the levels taking it down, you know, I think this goes really to the point I highlighted in my comments in the context of the underlying PBT we see in 2025 versus 2024. I made comments that, you know, the positions at this point are much smaller than we've seen. They're hedged at times. They could be – could have transfer restrictions associated with them. We have to ensure the counterparty is willing to terminate. There could be exotic security types with bespoke features that limit potential buyers. So there are a lot of issues as you get down into the portfolio and you have much smaller positions in these books, that's going to take, you know, extensive amount of work to see, you know, chip away at progress. So a lot of the, you know, the big rocks and larger positions that generated significant RWA reduction, but also invited an ability to exit at levels above book value, you know, we're going to become further and farther and less likely as we move forward. So I think it's just important to understand that in the context as well of the RWA rundown. In terms of your second question on the national charter and the timing, look, we're working on moving forward with getting the application in. There's a lot of work being done. And we're going to work as quickly as we can to get that rolled out and to enhance our banking product offering. I mean, we're not standing still at the moment. We're doing a lot of work in that respect now also to, you know, go live. But certainly, having that license will unlock certain product capabilities that just aren't possible until we have it.Giulia, I think that's just something we'll continue to update you on. I don't want to predict the process because we're working obviously also with supervisors to get that, get the license approved. So the timeline is something we're working actively on, but we'll keep you updated. And maybe just to add on, on Non-core, we always said that at the end of the day, of course, if we really want to take down market and credit risk overnight, we could probably find a price at which to do it. But now if that price is well in excess of our cost of capital and expected return, that would be a stupid trade. So we are constantly looking to optimize shareholder interest as we wind down this asset. So it doesn't really make sense to create new capital at a cost that is well above, how we expect to deliver in terms of returns.",['yes hi good morning thank taking questions two going back slide 31 non- core deleveraging possible that exclude op risk understand driven formula thats fine credit market risk capital risk came 42 billion since q2 2023 plan cut 7 billion 2025 expect faster deleveraging given market still supportive secondly thanks additional detail gwm us nii discussion division look forward disclosure q1 - guess operating national charter utah would help quickly expect get license please thank yougot it fair expect that know three years longer shorterunderstood thank yougot it thank you'],"['Todd Tuckner', 'Sergio P. Ermotti']"
4q24-earnings-call-remarks.pdf,4Q24," Hi. Yes, good morning. Thank you very much for taking my questions. I wanted to ask about the US wealth management plans, please. It looks like you're tilting away the business mix from the high end of the market towards more affluent and lower wealth brackets, which is pretty much the opposite of what you've been trying to achieve over the last 20 years, I would say. What has changed? Why are you coming to this different assessment of the relative attractiveness of different wealth brackets in the US? And the second question, I just wanted to make sure that I understood this correctly. The share buyback plans and aims that you outlined, they are not yet accrued and deducted from CET1 capital at the year end, isn't it? Thank you very much.Thank youOkay. Yeah. Just to quickly follow up on the first part of the question. Is the 1 billion share buyback plan also not deducted from CET1 capital or is it?It’s in. Okay. Thank you very much.",['hi stefan – yeah respect 2 billion [edit 3 billion] aim buy back know based conditionality sergio described correct us wealth side think important point shift strategy said looking rebalance high net worth affluent client segments reality one quite overweight ultra is course know strength also important point return assets segment versus move client segments is course lower profitability move segments higher trying rebalance stay obviously very stay penetrated ultra increase penetration high net worth affluent sort create better balance line line market bit line although course want stay overweight top end said thats strength bring – strength bring table really important emphasize that yes versus market could see affluent profitability improved yeah point thatits – rebalancing opposed strategy changethats [edit cet1 capital ie deducted]'],Autonomous Research,"Hi, Stefan. The – yeah, with respect to the 2 billion [Edit 3 billion] that we aim to buy back, you know, based on the conditionality that Sergio described, that is correct. On the US wealth side, I think it's just important to point out that it's not a shift in strategy. What we said was we're looking to rebalance more into the high net worth and affluent client segments. And the reality there is that one where we're quite overweight in ultra, which is, of course, you know, our strength. But it's also important to point out that the return on assets in that segment versus as you move down client segments is, of course, lower, and so the profitability as you move down segments is higher. And so what we're trying to do is rebalance so to stay obviously very, to stay very penetrated in ultra, but to increase our penetration in high net worth and affluent sort of to create a better balance in line, more in line with the market, a bit more in line, although of course, we want to stay more overweight at the top end because as I said, that's our strength and our what we bring to – the strength that we bring to the table. But it is really important to emphasize that, yes, that versus the market, you could see that as we have on and affluent where the profitability is improved. And yeah, the point is that......it's a – It's a rebalancing as opposed to a strategy change.That's in [Edit the CET1 capital i.e. not deducted].",['hi yes good morning thank much taking questions wanted ask us wealth management plans please looks like tilting away business mix high end market towards affluent lower wealth brackets pretty much opposite trying achieve last 20 years would say changed coming different assessment relative attractiveness different wealth brackets us second question wanted make sure understood correctly share buyback plans aims outlined yet accrued deducted cet1 capital year end it thank muchthank youokay yeah quickly follow first part question 1 billion share buyback plan also deducted cet1 capital itit’s in okay thank much'],['Todd Tuckner']
